Number,Mound,Ditch,St Francis,Platform,Num_Mounds,Max Mound Area (sq ft),Max Mound Height (ft),PFG Type,Easting,Northing,Name
,0.0,0.0,0,0.0,0,0.0,0.0,,697240.0,3986130.0,3GE0135
,0.0,0.0,0,0.0,0,0.0,0.0,,705720.0,4009040.0,Collins Hill
,0.0,0.0,0,0.0,0,0.0,0.0,,705160.0,4009100.0,3GE0150
,0.0,0.0,0,0.0,0,0.0,0.0,,702500.0,3997770.0,Williams
,0.0,0.0,0,0.0,0,0.0,0.0,,704240.0,4008940.0,Fossett #1
,0.0,0.0,0,0.0,0,0.0,0.0,,707530.0,3996950.0,Shewmaker #1
,0.0,0.0,0,0.0,0,0.0,0.0,,730800.0,3988250.0,3GE0186
,0.0,0.0,0,0.0,0,0.0,0.0,,700740.0,3998050.0,3GE0222
,0.0,0.0,0,0.0,0,0.0,0.0,,700930.0,3998290.0,3GE0224
,0.0,0.0,0,0.0,0,0.0,0.0,,700900.0,3998800.0,3GE0215
,0.0,0.0,0,0.0,0,0.0,0.0,,700130.0,3997410.0,3GE0218
,0.0,0.0,0,0.0,0,0.0,0.0,,699500.0,3997330.0,3GE0220
,0.0,0.0,0,0.0,0,0.0,0.0,,700680.0,3999200.0,3GE0236
,0.0,0.0,0,0.0,0,0.0,0.0,,719160.0,3987440.0,3GE0100
,0.0,0.0,0,0.0,0,0.0,0.0,,706450.0,3998150.0,Bryant
,0.0,0.0,0,0.0,0,0.0,0.0,,700940.0,4010180.0,3GE0139
,0.0,0.0,0,0.0,0,0.0,0.0,,701070.0,4010220.0,3GE0140
,0.0,0.0,0,0.0,0,0.0,0.0,,738660.0,3999800.0,Braham
,0.0,0.0,0,0.0,0,0.0,0.0,,699120.0,3984860.0,Jumper Farm
,0.0,0.0,0,0.0,0,0.0,0.0,,700290.0,3985320.0,"Farley, Stewart Place"
,0.0,0.0,0,0.0,0,0.0,0.0,,726430.0,3985280.0,3GE0071
,0.0,0.0,0,0.0,0,0.0,0.0,,735880.0,4035940.0,Jenkins
,0.0,0.0,0,0.0,0,0.0,0.0,,736060.0,4036590.0,Elizabeth
,0.0,0.0,0,0.0,0,0.0,0.0,,734190.0,4034160.0,Nickerson
,0.0,0.0,0,0.0,0,0.0,0.0,,744520.0,4039840.0,Baker
,0.0,0.0,0,0.0,0,0.0,0.0,,703760.0,4036380.0,"Pyle, Harold Farm"
,0.0,0.0,0,0.0,0,0.0,0.0,,708700.0,4025940.0,Murphy Lake
,0.0,0.0,0,0.0,0,0.0,0.0,,708650.0,4028530.0,3CY0027
,0.0,0.0,0,0.0,0,0.0,0.0,,710680.0,4028870.0,Vandover Farm
,0.0,0.0,0,0.0,0,0.0,0.0,,710290.0,4030200.0,Gasoway Place
,0.0,0.0,0,0.0,0,0.0,0.0,,706130.0,4023640.0,High Point
,0.0,0.0,0,0.0,0,0.0,0.0,,721860.0,4030550.0,Arent Place
,0.0,0.0,0,0.0,0,0.0,0.0,,704080.0,4037400.0,Miller Place
,0.0,0.0,0,0.0,0,0.0,0.0,,712690.0,4028940.0,March
,0.0,0.0,0,0.0,0,0.0,0.0,,702490.0,4025040.0,Cox Place
,0.0,0.0,0,0.0,0,0.0,0.0,,702640.0,4034700.0,Cloud's Hardin
,0.0,0.0,0,0.0,0,0.0,0.0,,741140.0,4040760.0,3CY0180
,0.0,0.0,0,0.0,0,0.0,0.0,,709000.0,4031510.0,3CY0237
,0.0,0.0,0,0.0,0,0.0,0.0,,710680.0,4028870.0,Vandover Farm
,0.0,0.0,0,0.0,0,0.0,0.0,,726040.0,4020660.0,3CY0076
,0.0,0.0,0,0.0,0,0.0,0.0,,726370.0,4027590.0,3CY0078
,0.0,0.0,0,0.0,0,0.0,0.0,,726490.0,4026440.0,3CY0079
,0.0,0.0,0,0.0,0,0.0,0.0,,727260.0,4025240.0,3CY0083
,0.0,0.0,0,0.0,0,0.0,0.0,,721000.0,4036250.0,James
,0.0,0.0,0,0.0,0,0.0,0.0,,713680.0,4028980.0,3CY0094
,0.0,0.0,0,0.0,0,0.0,0.0,,712010.0,4026780.0,3CY0096
,0.0,0.0,0,0.0,0,0.0,0.0,,711960.0,4026600.0,3CY0097
,0.0,0.0,0,0.0,0,0.0,0.0,,722220.0,4028090.0,3CY0106
,0.0,0.0,0,0.0,0,0.0,0.0,,720920.0,4028580.0,3CY0107
,0.0,0.0,0,0.0,0,0.0,0.0,,731460.0,4025810.0,3CY0110
,0.0,0.0,0,0.0,0,0.0,0.0,,739910.0,4040310.0,3CY0125
,0.0,0.0,0,0.0,0,0.0,0.0,,737320.0,4038800.0,3CY0128
,0.0,0.0,0,0.0,0,0.0,0.0,,736230.0,4036100.0,3CY0131
,0.0,0.0,0,0.0,0,0.0,0.0,,736730.0,4037680.0,3CY0135
,0.0,0.0,0,0.0,0,0.0,0.0,,736500.0,4037830.0,3CY0147
,0.0,0.0,0,0.0,0,0.0,0.0,,737590.0,4038700.0,3CY0152
,0.0,0.0,0,0.0,0,0.0,0.0,,738100.0,4039200.0,3CY0154
,0.0,0.0,0,0.0,0,0.0,0.0,,737290.0,4038470.0,3CY0157
,0.0,0.0,0,0.0,0,0.0,0.0,,726200.0,4019050.0,3CY0320
,0.0,0.0,0,0.0,0,0.0,0.0,,706430.0,4026650.0,3CY0341
,0.0,0.0,0,0.0,0,0.0,0.0,,721150.0,4035020.0,"Flanigan, G.C. Farm"
,0.0,0.0,0,0.0,0,0.0,0.0,,706720.0,4018920.0,Dalton
,0.0,0.0,0,0.0,0,0.0,0.0,,713550.0,4031020.0,Thampson Place
,0.0,0.0,0,0.0,0,0.0,0.0,,760240.0,4028600.0,Starr
,0.0,0.0,0,0.0,0,0.0,0.0,,758900.0,4029040.0,Donner Site
,0.0,0.0,0,0.0,0,0.0,0.0,,697400.0,3992200.0,3GE0426
,0.0,0.0,0,0.0,0,0.0,0.0,,696950.0,3988420.0,3GE0425
,0.0,0.0,0,0.0,0,0.0,0.0,,613200.0,3759300.0,Harrison
,0.0,0.0,0,0.0,0,0.0,0.0,,613410.0,3760200.0,Johnny Jackson
,0.0,0.0,0,0.0,0,0.0,0.0,,710360.0,3991280.0,Lake Ponder
,0.0,0.0,0,0.0,0,0.0,0.0,,753250.0,4039720.0,3CY0468
,0.0,0.0,0,0.0,0,0.0,0.0,,767485.032,4025808.065,Indian Camp Slough / Ralph Wayne 4 / Bald Knob Nutstone
,0.0,0.0,0,0.0,0,0.0,0.0,,764935.027,4043658.085,Charles Provance Front Ridge
,0.0,0.0,0,0.0,0,0.0,0.0,,766785.039,4035808.078,South Russom
,0.0,0.0,0,0.0,0,0.0,0.0,,766785.039,4036008.078,North Russom
,0.0,0.0,0,0.0,0,0.0,0.0,,768435.045,4029908.078,Blowhole
,0.0,0.0,0,0.0,0,0.0,0.0,,768185.048,4033208.081,Costephens
,0.0,0.0,0,0.0,0,0.0,0.0,,767885.047,4034408.081,Roadkill / Young
,0.0,0.0,0,0.0,0,0.0,0.0,,767435.043,4034408.079,Tom True Slough Iii / True Slough
,0.0,0.0,0,0.0,0,0.0,0.0,,767585.046,4035108.08,New Poterfield
,0.0,0.0,0,0.0,0,0.0,0.0,,765185.022,4033708.066,Johnson / Porterfield
,0.0,0.0,0,0.0,0,0.0,0.0,,767385.046,4036708.082,Garhole / Garhole Complex
,0.0,0.0,0,0.0,0,0.0,0.0,,768335.054,4035708.085,Little Celt / Gunflint
,0.0,0.0,0,0.0,0,0.0,0.0,,770799.486,4024401.677,Cude Cullum
,0.0,0.0,0,0.0,0,0.0,0.0,,770523.761,4030446.341,Mcelwrath
,0.0,0.0,0,0.0,0,0.0,0.0,,769962.167,4029810.218,Otto Bean
,0.0,0.0,0,0.0,0,0.0,0.0,,769641.003,4030140.911,Melon Patch / North Ridge
,0.0,0.0,0,0.0,0,0.0,0.0,,769235.557,4030215.871,Massey / Dempsey
,0.0,0.0,0,0.0,0,0.0,0.0,,770071.722,4031269.862,Karston
,0.0,0.0,0,0.0,0,0.0,0.0,,769282.773,4031872.009,Robinson / Lloyd Robertson
,0.0,0.0,0,0.0,0,0.0,0.0,,765435.016,4021758.039,Don Davis
,0.0,0.0,0,0.0,0,0.0,0.0,,768035.035,4025608.069,Nails Hill 19/ Little Ugly Clovis
,0.0,0.0,0,0.0,0,0.0,0.0,,770813.657,4029813.112,Segraves 7 / East Of Wheeling
,0.0,0.0,0,0.0,0,0.0,0.0,,767285.029,4024508.061,Sawmill Site 2
,0.0,0.0,0,0.0,0,0.0,0.0,,767885.039,4028708.072,South Pete Cross
,0.0,0.0,0,0.0,0,0.0,0.0,,767685.037,4028408.071,Green Briar Sw From Pete Cross
,0.0,0.0,0,0.0,0,0.0,0.0,,767835.038,4028308.071,Tom True Leveled Mound
,0.0,0.0,0,0.0,0,0.0,0.0,,768485.037,4025008.071,North Dead Mans Slough Complex Component C
,0.0,0.0,0,0.0,0,0.0,0.0,,768185.04,4028008.073,True / Frisbee Complex Component B & B+
,0.0,0.0,0,0.0,0,0.0,0.0,,767985.033,4024208.066,North Dead Mans Slough Complex Component A
,0.0,0.0,0,0.0,0,0.0,0.0,,767385.036,4029308.07,West Ridge Pete Cross
,0.0,0.0,0,0.0,0,0.0,0.0,,765335.032,4043608.086,Stanley Hays Complex Northeast Component
,0.0,0.0,0,0.0,0,0.0,0.0,,765785.037,4044908.09,Kenny Collis South & East
,0.0,0.0,0,0.0,0,0.0,0.0,,749684.821,4045708.07,Big Dicks Bend
,0.0,0.0,0,0.0,0,0.0,0.0,,765585.034,4042308.084,Causeway
,0.0,0.0,0,0.0,0,0.0,0.0,,766185.033,4035458.074,X-Sw Ralph Williams
,0.0,0.0,0,0.0,0,0.0,0.0,,760184.973,4038208.056,Arliss
,0.0,0.0,0,0.0,0,0.0,0.0,,768785.053,4032808.084,Markham
,0.0,0.0,0,0.0,0,0.0,0.0,,766135.04,4042208.086,Angelfish
,0.0,0.0,0,0.0,0,0.0,0.0,,756984.944,4035358.03,Scott - Davis Backside Snyder
,0.0,0.0,0,0.0,0,0.0,0.0,,753784.842,4051928.116,Ben White J Highway
,0.0,0.0,0,0.0,0,0.0,0.0,,772190.16,4036832.478,Broken Adz
,0.0,0.0,0,0.0,0,0.0,0.0,,772429.344,4042959.532,South Mcguire Dropoff/ Also Given Site Number 23nm614
,0.0,0.0,0,0.0,0,0.0,0.0,,775891.957,4031131.18,Pemiscot Dalton
,1.0,0.0,0,0.0,1,0.0,0.0,,590772.0,3361196.0,Turnage
,1.0,0.0,0,0.0,5,0.0,0.0,,599776.0,3342116.0,Coulee Crow
,1.0,0.0,0,0.0,2+,0.0,0.0,,599696.0,3342000.0,Fournet
,1.0,0.0,0,0.0,2+,0.0,0.0,,604784.0,3340680.0,Bayou Capucin
25-I-5,1.0,0.0,0,0.0,2+,0.0,0.0,,613968.0,3521236.0,McGuffee
25-J-6,0.0,0.0,0,0.0,1,0.0,12.139107611548555,,627544.0,3521796.0,Lake Louis
31-I-1,1.0,0.0,0,0.0,2+,0.0,0.0,,597456.0,3347672.0,Lafayette Mounds
,1.0,0.0,0,0.0,12,0.0,0.0,,762075.0,3811354.0,22-Pa-524
,0.0,0.0,0,0.0,0,0.0,0.0,,764830.0,3804860.0,22-Pa-615
,0.0,0.0,0,0.0,0,0.0,0.0,,766120.0,3804700.0,22-Pa-621
,0.0,0.0,0,0.0,0,0.0,0.0,,769090.0,3806800.0,22-Pa-660
,0.0,0.0,0,0.0,0,0.0,0.0,,769220.0,3785960.0,22-Pa-971
,0.0,0.0,0,0.0,0,0.0,0.0,,767400.0,3803380.0,22-Pa-991
,0.0,0.0,0,0.0,0,0.0,0.0,,773740.0,3802250.0,22-Pa-997
,0.0,0.0,0,0.0,0,0.0,0.0,,786457.028,3807725.98,22-Pa-1000
,0.0,0.0,0,0.0,0,0.0,0.0,,703331.0,3719413.0,22-Bo-546
,0.0,0.0,0,0.0,0,0.0,0.0,,704100.0,3723760.0,22-Bo-664
,0.0,0.0,0,0.0,0,0.0,0.0,,777389.48,3802140.039,22-Pa-517
,0.0,0.0,0,0.0,0,0.0,0.0,,764187.0,3807444.0,22-Pa-587
27-H-12,0.0,0.0,0,0.0,0,0.0,0.0,,576400.0,3484536.0,Duck Slough
26-H-2,0.0,0.0,0,0.0,0,0.0,0.0,,587128.0,3486472.0,Gorum
25-J-9,0.0,0.0,0,0.0,0,0.0,0.0,,630720.0,3540604.0,Cut-off Landing
25-I-2,0.0,0.0,0,0.0,0,0.0,0.0,,614344.0,3515900.0,Pritchard Landing
22-K-20,0.0,0.0,0,0.0,0,0.0,0.0,,655392.0,3599920.0,Panther Lake
27-H-10,0.0,0.0,0,0.0,0,0.0,0.0,,578744.0,3479540.0,Sanson
27-I-1,0.0,0.0,0,0.0,0,0.0,0.0,,600384.0,3470944.0,Wiley
28-G-5,0.0,0.0,0,0.0,0,0.0,0.0,,566128.0,3449704.0,Rodriquez
7-P-4,0.0,0.0,0,0.0,0,0.0,0.0,,761064.0,4033210.0,Case School
7-P-7,0.0,0.0,0,0.0,0,0.0,0.0,,768020.0,4016076.0,Watson
5-T-4,0.0,0.0,0,0.0,0,0.0,0.0,,838912.0,4085060.0,O'Bryan Ridge
5-T-7,0.0,0.0,0,0.0,0,0.0,0.0,,836356.0,4086060.0,Weems
7-R-5,0.0,0.0,0,0.0,0,0.0,0.0,,804688.0,4035240.0,Double Bridges
5-S-2,0.0,0.0,0,0.0,0,0.0,0.0,,833560.0,4074410.0,Hoecake
7-Q-2,0.0,0.0,0,0.0,0,0.0,0.0,,785151.0,4018185.0,Pascola
6-S-5,0.0,0.0,0,0.0,0,0.0,0.0,,824249.0,4063020.0,LaPlant
8-Q-12,0.0,0.0,0,0.0,0,0.0,0.0,,791290.0,4012050.0,Blazer
8-Q-10,0.0,0.0,0,0.0,0,0.0,0.0,,780205.0,4001600.0,Hurley
15-M-6,0.0,0.0,0,0.0,0,0.0,0.0,,699888.0,3807780.0,Hugo
4-Q-2,0.0,0.0,0,0.0,0,0.0,0.0,,785710.0,4103020.0,Baseline
6-R-3,0.0,0.0,0,0.0,0,0.0,0.0,,806894.0,4063610.0,Kewanee
8-Q-11,0.0,0.0,0,0.0,0,0.0,0.0,,780158.0,4004300.0,Lipsey
6-Q-3,0.0,0.0,0,0.0,0,0.0,0.0,,784945.0,4049120.0,Risco
6-Q-13,0.0,0.0,0,0.0,0,0.0,0.0,,782402.0,4056700.0,Crumpecker
4-R-16,0.0,0.0,0,0.0,0,0.0,0.0,,802752.0,4101270.0,Sand Ridge
32-I-2,0.0,0.0,0,0.0,0,0.0,0.0,,607584.0,3346240.0,Ruth Canal
29-I-1,1.0,0.0,0,0.0,2+,0.0,0.0,,611552.0,3402912.0,Bayou Rouge
31-I-2,0.0,0.0,0,0.0,0,0.0,0.0,,605120.0,3359904.0,Unnamed
4-R-1,0.0,0.0,0,0.0,0,0.0,0.0,,798056.0,4127120.0,Oberman
18-K-1,0.0,0.0,0,0.0,0,0.0,0.0,,657161.0,3710200.0,Medley
26-K-1,1.0,0.0,1,1.0,5+,0.0,0.0,,655983.0,3508540.0,Anna
25-K-9,1.0,0.0,0,0.0,3,0.0,0.0,,649215.0,3534227.0,Sundown
25-K-19,0.0,0.0,0,0.0,0,0.0,0.0,,646892.0,3541996.0,Formosa
25-J-15,0.0,0.0,0,0.0,0,0.0,0.0,,636791.0,3537139.0,Kimbal
24-J-9,0.0,0.0,0,0.0,0,0.0,0.0,,638560.0,3566936.0,Canebrake
24-J-32,0.0,0.0,0,0.0,0,0.0,0.0,,625400.0,3550456.0,Egypt
24-J-3,0.0,0.0,0,0.0,0,0.0,0.0,,635518.0,3563915.0,Harris
23-K-3,0.0,0.0,0,0.0,0,0.0,0.0,,653088.0,3577696.0,Indian Bayou
24-J-27,0.0,0.0,0,0.0,0,0.0,0.0,,640264.0,3566124.0,New Hope
23-K-20,0.0,0.0,0,0.0,0,0.0,0.0,,645048.0,3589600.0,Shepherd
22-K-9,0.0,0.0,0,0.0,0,0.0,0.0,,646488.0,3601596.0,Mackey
22-L-3,1.0,0.0,0,0.0,6+,0.0,0.0,,668440.0,3617676.0,Transylvania
22-K-17,0.0,0.0,0,0.0,0,0.0,0.0,,659152.0,3613044.0,Stickley
22-K-6,0.0,0.0,0,0.0,0,0.0,0.0,,653248.0,3609944.0,Johnson
21-K-2,0.0,0.0,0,0.0,0,0.0,0.0,,656832.0,3643776.0,McIntosh
23-K-8,0.0,0.0,0,0.0,0,0.0,0.0,,649472.0,3591120.0,Lake Place
23-L-10,1.0,0.0,0,0.0,1+,0.0,0.0,,670152.0,3579372.0,Hopkins
23-L-9,1.0,0.0,0,0.0,1+,0.0,0.0,,680380.0,3577476.0,Compton L.
23-L-16,0.0,0.0,0,0.0,0,0.0,0.0,,667704.0,3573784.0,Point Lake
24-L-1,1.0,0.0,0,1.0,3,0.0,0.0,,665856.0,3556384.0,Balmoral
24-M-1,0.0,0.0,0,0.0,0,0.0,0.0,,692720.0,3554376.0,Yokena
27-H-6,0.0,0.0,0,0.0,0,0.0,0.0,,586512.0,3484444.0,Camp Bayou
28-H-8,0.0,0.0,0,0.0,0,0.0,0.0,,588752.0,3450288.0,Saucier
28-H-14,0.0,0.0,0,0.0,0,0.0,0.0,,578912.0,3444116.0,Lamartiniere
28-H-10,0.0,0.0,0,0.0,0,0.0,0.0,,591708.0,3440842.0,Baptiste
26-L-1,1.0,0.0,1,1.0,8,0.0,0.0,,666220.0,3501412.0,Emerald Mound
26-K-3,1.0,0.0,0,1.0,2,0.0,0.0,,658504.0,3496984.0,Foster Mound
25-L-15,1.0,0.0,0,1.0,4,0.0,0.0,,677024.0,3535968.0,Windsor
26-K-42,1.0,0.0,0,1.0,4,0.0,0.0,,670592.0,3524608.0,Feltus
24-M-2,1.0,0.0,0,1.0,4,0.0,0.0,,694416.0,3566484.0,Glass
,0.0,0.0,0,0.0,0,0.0,0.0,,713616.0,3842176.0,Noel Carnes
,0.0,0.0,0,0.0,0,0.0,0.0,,718780.0,3849268.0,Doughtie-Bethea
,0.0,0.0,0,0.0,0,0.0,0.0,,711696.0,3857872.0,Troublesome Lake
,0.0,0.0,0,0.0,0,0.0,0.0,,730426.0,3856016.0,Peters Church 1
,0.0,0.0,0,0.0,0,0.0,0.0,,730738.0,3857096.0,Peters Church 2
13-N-1,1.0,0.0,1,0.0,2,0.0,0.0,St. Francis,713408.0,3856032.0,Soudan
,0.0,0.0,0,0.0,1,0.0,8.0,,725571.0,3905180.0,Smithdale
,0.0,0.0,1,0.0,0,0.0,0.0,,727894.0,3905888.0,McKnight
,0.0,0.0,1,0.0,0,0.0,0.0,,729701.0,3908069.0,Glover
,0.0,0.0,1,0.0,0,0.0,0.0,,730330.0,3908948.0,Berry
,0.0,0.0,1,0.0,0,0.0,0.0,,721062.0,3914513.0,Togo
,1.0,1.0,1,0.0,11,0.0,0.0,,731596.0,3932768.0,Miller
,0.0,0.0,1,0.0,0,0.0,0.0,,733435.0,3934530.0,Ritter
,1.0,0.0,1,1.0,17,16800.0,6.0,,731381.0,3935892.0,Taylor's Shanty
,1.0,0.0,0,0.0,1,0.0,0.0,,735609.0,3936800.0,Hazel
,1.0,0.0,0,0.0,1,0.0,0.0,,734391.0,3902965.0,Holden Lake
,2.0,0.0,0,0.0,2,0.0,0.0,,745372.0,3887423.0,Edmondson
,0.0,0.0,0,1.0,1,0.0,0.0,,736793.0,3916855.0,3CT42
,1.0,0.0,0,0.0,5,10356.095453516635,15.0,,589898.0,3611634.0,Frenchmans Bayou
,1.0,0.0,0,0.0,5,17119.25983132342,20.0,,657036.0,3594276.0,Hillmans Mound
,1.0,0.0,0,0.0,1,0.0,0.0,,630040.0,3660360.0,Enterprise Lake Mound
,1.0,1.0,0,0.0,1+,0.0,0.0,,733456.0,3646620.0,Mound Field
,0.0,1.0,0,0.0,0,0.0,0.0,,690572.0,3622580.0,Onward
