seed,nc,fst_tt,fst_co,rho
423,2.0,0.012313870764017,0.017176369306094178,0.41981390257252327
424,3.0,0.024430385119723418,0.030325412540822008,0.6655719759168035
425,2.0,0.015773156397468197,0.04757844197880564,0.4953475643130815
426,2.0,0.018026536585218564,0.018516410184454494,0.4340448823207444
427,2.0,0.018106237001720264,0.02315611910709169,0.7099069512862616
428,2.0,0.010074349951547538,0.01915878672695228,0.5801860974274767
429,2.0,0.014477798166173542,0.015007702537871391,0.5686918445539135
430,2.0,0.016767763704928242,0.024271405282886956,0.6710454296661192
431,2.0,0.015324244309401705,0.03258188849526186,0.5758073344280241
432,2.0,0.014359550491222449,0.02314126698836921,0.6288998357963875
433,2.0,0.01119999969682705,0.029655254413173328,0.5363984674329502
434,2.0,0.01505677414487028,0.03318189555544271,0.6267104542966612
435,3.0,0.020225949602640965,0.040438839032140766,0.7126436781609196
436,3.0,0.017178949264150985,0.022485690426625373,0.5840175150519978
437,2.0,0.01778763864542305,0.02422105348153936,0.6190476190476191
438,2.0,0.019030011673055715,0.024706656866671842,0.7006020799124247
439,2.0,0.012026409714354086,0.029522623896636745,0.25998905309250137
440,2.0,0.008760635049425076,0.024919609886056973,0.7290640394088669
441,2.0,0.01295017108220005,0.021932720013689275,0.5736179529282976
442,3.0,0.022739366073437392,0.022517203786457416,0.3234811165845649
443,2.0,0.011007003386118012,0.024499370657674692,0.40777230432402845
444,3.0,0.017028821318043504,0.04033389788600033,0.25944170771756975
445,2.0,0.01669565674707409,0.012756877417331133,0.43787629994526545
446,2.0,0.017072375064731853,0.02538558149488667,0.39354132457580737
447,2.0,0.01688474455031212,0.030538975637358537,0.6299945265462507
448,2.0,0.008125905262670109,0.028470713054970745,0.6606458675424193
449,2.0,0.010777855427258074,0.03436307370683283,0.307608100711549
450,3.0,0.023469158703698062,0.025814165423926314,0.4608648056923919
451,2.0,0.009674250531540682,0.02859714290751799,0.21018062397372742
452,2.0,0.013119025710120264,0.020099458792000084,0.3470169677066229
453,2.0,0.022379353936716112,0.028516905103761633,0.5960591133004925
454,2.0,0.015717412898699885,0.029115065905180936,0.768472906403941
455,2.0,0.016094532688492886,0.03236720128720583,0.6535303776683087
456,2.0,0.017285037163128462,0.03214312339588309,0.5894909688013136
457,2.0,0.013768342241280858,0.02655697819983398,0.3344280240831965
458,2.0,0.010275207712677396,0.03476038156646641,0.5287356321839081
459,2.0,0.012325262916226752,0.03754022376179471,0.6513409961685823
460,2.0,0.015428812368548187,0.031852706880239064,0.7175697865353038
461,2.0,0.0076066854450177294,0.019527314000298057,0.5610290093048714
462,2.0,0.01558576569026725,0.029387519259435495,0.6349206349206349
463,3.0,0.019745060042274023,0.016310875599445822,0.6918445539135194
464,3.0,0.021129727168473993,0.024297587778438684,0.645320197044335
465,2.0,0.014193439830550545,0.015747863545744232,0.6310892172961139
466,2.0,0.0213076662534274,0.011684095557874584,0.39901477832512317
467,2.0,0.012711510059160169,0.020834988006044417,0.3470169677066229
468,3.0,0.02064561921277071,0.018967586001931706,0.5467980295566502
469,2.0,0.012284750747815322,0.02253277137919974,0.5440613026819923
470,2.0,0.018086587602510924,0.031089744067697697,0.696223316912972
471,2.0,0.014033395677928997,0.0344327802197881,0.6819923371647509
472,3.0,0.026412538492027484,0.01217221151756927,0.6026272577996716
473,2.0,0.013690311378357124,0.014753620759912359,0.742200328407225
474,2.0,0.011595794451147468,0.028832350803271012,0.4012041598248494
475,2.0,0.013415065468514882,0.016056054177898606,0.5199781061850027
476,2.0,0.01830380131427296,0.031528858049051735,0.7350848385331145
477,3.0,0.021196063214209502,0.030853947051532465,0.6059113300492611
478,3.0,0.01745110186318379,0.021039797305857467,0.6174055829228243
479,2.0,0.01629967915795351,0.02989778364240233,0.9102353585112206
480,2.0,0.016185460430221447,0.02761828404553802,0.6502463054187192
481,2.0,0.013125435261029408,0.03149099782443065,0.551176792556103
482,2.0,0.0158150807701548,0.0423592603650833,0.6507936507936508
483,2.0,0.013821456541847438,0.019739291329122215,0.32074438970990693
484,3.0,0.01764653229536819,0.01795418371439615,0.32183908045977005
485,2.0,0.014954351133487852,0.01904210099999048,0.6409414340448822
486,2.0,0.012279750275916592,0.02569359449511226,0.5046524356869184
487,2.0,0.018839026210284028,0.02617131298448763,0.36288998357963875
488,2.0,0.010946924668372163,0.030053256788253827,0.6026272577996716
489,2.0,0.00822369563078896,0.01438189970718338,0.6776135741652982
490,2.0,0.01223580045510866,0.011375901897605999,0.6075533661740558
491,2.0,0.010232016081999324,0.03217916344854563,0.5878489326765189
492,2.0,0.01480534517864724,0.02534490697011592,0.5873015873015873
493,3.0,0.024913283283978425,0.031277262477009585,0.5561029009304871
494,2.0,0.006839617326755529,0.03324208839908388,0.5665024630541872
495,2.0,0.01027186848177224,0.026503465423409926,0.26108374384236455
496,2.0,0.010306401439402608,0.03487171059978137,0.4532019704433497
497,2.0,0.011988244099248035,0.02515598766048236,0.6836343732895458
498,3.0,0.015203975643220242,0.01222746300956797,0.35905856595511765
499,2.0,0.012042522782694727,0.036260709489705514,0.7848932676518883
